title,price,sold,location,link,category_link
Baso Sapi Isi Tetelan | Keripix.id,8.350,10RB+ Terjual,KAB. GARUT,https://shopee.co.id/Baso-Sapi-Isi-Tetelan-Keripix.id-i.189269903.13320077444?sp_atk=79923e98-b21d-4d4a-bcfd-21cf7fdfd88a&xptdk=79923e98-b21d-4d4a-bcfd-21cf7fdfd88a,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529
BAKSO / BASO IKAN SINAR BAHARI BANDUNG 20 Bakso Ikan Kecil,10.000,10RB+ Terjual,KAB. GARUT,https://shopee.co.id/BAKSO-BASO-IKAN-SINAR-BAHARI-BANDUNG-20-Bakso-Ikan-Kecil-i.117420446.3065724168?sp_atk=c1a7842c-aecc-4766-8e22-5fe5bebf4906&xptdk=c1a7842c-aecc-4766-8e22-5fe5bebf4906,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529
[FROZEN FOOD GO] OTAK OTAK IKAN ISI 30-33 (500GR) MAKANAN INSTAN SOSIS|NUGGET|BAKSO BPOM HALAL,14.900,10RB+ Terjual,KOTA SURABAYA,https://shopee.co.id/-FROZEN-FOOD-GO-OTAK-OTAK-IKAN-ISI-30-33-(500GR)-MAKANAN-INSTAN-SOSIS-NUGGET-BAKSO-BPOM-HALAL-i.32589299.5335656693?sp_atk=663d9e18-17d2-406e-9568-fffbec3f9b28&xptdk=663d9e18-17d2-406e-9568-fffbec3f9b28,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529
KANG KEBAB MINI ISI 10 AUTHENTIC TURKI CEMILAN FROZEN,15.990,10RB+ Terjual,KAB. BEKASI,https://shopee.co.id/KANG-KEBAB-MINI-ISI-10-AUTHENTIC-TURKI-CEMILAN-FROZEN-i.773171852.20502730381?sp_atk=56be3b1a-3fcc-4cb4-bb50-7e7608297e23&xptdk=56be3b1a-3fcc-4cb4-bb50-7e7608297e23,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529
Boneless Dada Ayam Segar / Fillet Dada Ayam Fresh 1 kg (Ayam Segar),44.000,10RB+ Terjual,KOTA TANGERANG SELATAN,https://shopee.co.id/Boneless-Dada-Ayam-Segar-Fillet-Dada-Ayam-Fresh-1-kg-(Ayam-Segar)-i.320956062.4171673943?sp_atk=bec7a573-1359-4355-a458-cfd053a913cc&xptdk=bec7a573-1359-4355-a458-cfd053a913cc,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529
Fillet Dada Ayam / Fillet Paha / Sayap / Kepala / Paha Pentung / Kulit / Ceker,31.000,10RB+ Terjual,KOTA DEPOK,https://shopee.co.id/Fillet-Dada-Ayam-Fillet-Paha-Sayap-Kepala-Paha-Pentung-Kulit-Ceker-i.54395976.4424274840?sp_atk=5180f44a-8d39-46ab-9f94-9ebd3a9bb07b&xptdk=5180f44a-8d39-46ab-9f94-9ebd3a9bb07b,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529
"Daging Sapi Giling 500gr, Halal",39.900,10RB+ Terjual,KOTA DEPOK,https://shopee.co.id/Daging-Sapi-Giling-500gr-Halal-i.460486783.10978704809?sp_atk=87e34064-e5f7-4bfe-8bc2-359de9acbf4c&xptdk=87e34064-e5f7-4bfe-8bc2-359de9acbf4c,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529
Kurma PalmFruit 500gr Original Palm Fruit Tunisia Tangkai,34.900,10RB+ Terjual,KOTA SURABAYA,https://shopee.co.id/Kurma-PalmFruit-500gr-Original-Palm-Fruit-Tunisia-Tangkai-i.151917220.4415793693?sp_atk=dfc3afb6-e135-450b-aafd-e98108757208&xptdk=dfc3afb6-e135-450b-aafd-e98108757208,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529
( Exp des 2026 )Kurma Sukari 1kg Gram ember / Kurma Sukkari Sukari 850 Gram Basah AlQasim,14.500,10RB+ Terjual,KAB. PROBOLINGGO,https://shopee.co.id/(-Exp-des-2026-)Kurma-Sukari-1kg-Gram-ember-Kurma-Sukkari-Sukari-850-Gram-Basah-AlQasim-i.603783036.17039503911?sp_atk=77e37b83-4cd9-4a04-bccb-26d21bfb0b6d&xptdk=77e37b83-4cd9-4a04-bccb-26d21bfb0b6d,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529
Ikan Patin / Nila Merah / Mas / Lele / Mujaer / Bawal / Gurame,32.000,10RB+ Terjual,KOTA DEPOK,https://shopee.co.id/Ikan-Patin-Nila-Merah-Mas-Lele-Mujaer-Bawal-Gurame-i.54395976.6826991590?sp_atk=bbb75fc0-480d-4054-a961-81532f21c8b2&xptdk=bbb75fc0-480d-4054-a961-81532f21c8b2,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529
"SANJAYA Otak-Otak Ikan 1kg, Olahan Ikan Halal",13.900,"5,8RB Terjual",KOTA DEPOK,https://shopee.co.id/SANJAYA-Otak-Otak-Ikan-1kg-Olahan-Ikan-Halal-i.460486783.22048061364?sp_atk=4626e949-fd39-4742-9e41-8b2174e78a7c&xptdk=4626e949-fd39-4742-9e41-8b2174e78a7c,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529
"Tahu Bakso Original Bu Pendi 300gr, Tabso Halal Khas Semarang",13.000,"3,9RB Terjual",KOTA DEPOK,https://shopee.co.id/Tahu-Bakso-Original-Bu-Pendi-300gr-Tabso-Halal-Khas-Semarang-i.460486783.20593954416?sp_atk=3e62521f-7dde-48cd-9936-6e6fd67adc62&xptdk=3e62521f-7dde-48cd-9936-6e6fd67adc62,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529
Bawang Merah / Bawang Putih / Bawang Bombai,11.000,10RB+ Terjual,KOTA DEPOK,https://shopee.co.id/Bawang-Merah-Bawang-Putih-Bawang-Bombai-i.54395976.7026337016?sp_atk=8dae73da-a78d-4ef1-830f-409d993d76f9&xptdk=8dae73da-a78d-4ef1-830f-409d993d76f9,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529
Buah Naga Merah Manis 500 gram-1 kg,15.200,"8,2RB Terjual",KOTA TANGERANG,https://shopee.co.id/Buah-Naga-Merah-Manis-500-gram-1-kg-i.486422903.11937264896?sp_atk=ee21441d-1688-44ef-919b-9e7dc3844f6b&xptdk=ee21441d-1688-44ef-919b-9e7dc3844f6b,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529
Ayam Fillet Dada Segar Fresh,45.500,10RB+ Terjual,KOTA BANDUNG,https://shopee.co.id/Ayam-Fillet-Dada-Segar-Fresh-i.48895246.8252990858?sp_atk=018f2b86-8b25-4858-b10e-be5eb959cb42&xptdk=018f2b86-8b25-4858-b10e-be5eb959cb42,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529
Jamur Shitake Hioko Xiang Gu Fragrant Mushroom Premium 50g~100g,26.470,10RB+ Terjual,KOTA JAKARTA BARAT,https://shopee.co.id/Jamur-Shitake-Hioko-Xiang-Gu-Fragrant-Mushroom-Premium-50g~100g-i.412622069.8944254335?sp_atk=2e6b25cf-8bd1-4fd7-9c55-d60d18ad2716&xptdk=2e6b25cf-8bd1-4fd7-9c55-d60d18ad2716,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529
Cimol Keju Mozarella Leleh Anti Meledak - Cimol Isi Banyak Varian,8.999,10RB+ Terjual,KAB. GARUT,https://shopee.co.id/Cimol-Keju-Mozarella-Leleh-Anti-Meledak-Cimol-Isi-Banyak-Varian-i.134453884.11851694406?sp_atk=600d286a-2b87-4290-a360-679aafd33464&xptdk=600d286a-2b87-4290-a360-679aafd33464,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529
KIRIM INSTAN Miniprep Sayur Potong Praktis,8.900,10RB+ Terjual,KOTA JAKARTA SELATAN,https://shopee.co.id/KIRIM-INSTAN-Miniprep-Sayur-Potong-Praktis-i.29231514.18881178999?sp_atk=46ef99cd-96d4-47a1-81ca-1d9f001185b8&xptdk=46ef99cd-96d4-47a1-81ca-1d9f001185b8,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529
Kurma Tunisia Madu Palm fruit 1kg / Tunis Madu Kurma Barari Palm Basah,42.900,10RB+ Terjual,KOTA SURABAYA,https://shopee.co.id/Kurma-Tunisia-Madu-Palm-fruit-1kg-Tunis-Madu-Kurma-Barari-Palm-Basah-i.151917220.7021138366?sp_atk=ba1b7d26-9b84-4ceb-ae6d-846a90ca32bd&xptdk=ba1b7d26-9b84-4ceb-ae6d-846a90ca32bd,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529
Slice Low Fat Beef 500gr - Daging Sapi Iris Rendah Lemak,54.900,10RB+ Terjual,KOTA DEPOK,https://shopee.co.id/Slice-Low-Fat-Beef-500gr-Daging-Sapi-Iris-Rendah-Lemak-i.460486783.14222724625?sp_atk=68a37871-2385-436f-9bb1-d47339fbdc4a&xptdk=68a37871-2385-436f-9bb1-d47339fbdc4a,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529
Bawang Merah brebes murah,25.025,"3,4RB Terjual",KAB. BEKASI,https://shopee.co.id/Bawang-Merah-brebes-murah-i.19404928.21784977288?sp_atk=a726ef40-696b-4eb8-8646-e1ae1ca5a976&xptdk=a726ef40-696b-4eb8-8646-e1ae1ca5a976,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529
Kurma Tunisia Madu Palm fruit 1kg / Tunis Madu Kurma Barari Palm Basah,42.900,10RB+ Terjual,KOTA SURABAYA,https://shopee.co.id/Kurma-Tunisia-Madu-Palm-fruit-1kg-Tunis-Madu-Kurma-Barari-Palm-Basah-i.151917220.7021138366?sp_atk=0bb892db-8e5c-4b42-9a80-927d1dda453d&xptdk=0bb892db-8e5c-4b42-9a80-927d1dda453d,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529
Slice Low Fat Beef 500gr - Daging Sapi Iris Rendah Lemak,54.900,10RB+ Terjual,KOTA DEPOK,https://shopee.co.id/Slice-Low-Fat-Beef-500gr-Daging-Sapi-Iris-Rendah-Lemak-i.460486783.14222724625?sp_atk=87c5f146-6511-4813-a8e5-498752e74a52&xptdk=87c5f146-6511-4813-a8e5-498752e74a52,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529
Bawang Merah brebes murah,25.025,"3,4RB Terjual",KAB. BEKASI,https://shopee.co.id/Bawang-Merah-brebes-murah-i.19404928.21784977288?sp_atk=002d2a42-5403-44e4-86bc-8c11d9003dda&xptdk=002d2a42-5403-44e4-86bc-8c11d9003dda,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529
"KIRIM INSTAN Paket Sayur Potong Sop, Capcay, Lodeh, Sayur Asem",5.980,10RB+ Terjual,KOTA JAKARTA SELATAN,https://shopee.co.id/KIRIM-INSTAN-Paket-Sayur-Potong-Sop-Capcay-Lodeh-Sayur-Asem-i.29231514.12095621495?sp_atk=4234c800-3f1c-4f59-bbc5-0cfee8e43a6a&xptdk=4234c800-3f1c-4f59-bbc5-0cfee8e43a6a,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529
Dimsum Seribu Hemat 1 pack isi 100 Pcs,100.000,"5,4RB Terjual",KOTA DEPOK,https://shopee.co.id/Dimsum-Seribu-Hemat-1-pack-isi-100-Pcs-i.217702141.20789518808?sp_atk=15713542-dcb1-4e5e-ade2-da64a6b854e5&xptdk=15713542-dcb1-4e5e-ade2-da64a6b854e5,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529
BASO ACI HOME MADE fresh Baso Aci Ayam Suir,5.750,10RB+ Terjual,KOTA SURABAYA,https://shopee.co.id/BASO-ACI-HOME-MADE-fresh-Baso-Aci-Ayam-Suir-i.61483378.4572148091?sp_atk=714bfb6f-3741-4a08-a3ed-9a77ead24201&xptdk=714bfb6f-3741-4a08-a3ed-9a77ead24201,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529
bawang putih segar import 250gr,7.500,6RB Terjual,KAB. SIDOARJO,https://shopee.co.id/bawang-putih-segar-import-250gr-i.269887738.21891810156?sp_atk=3b74b057-8cc8-43a6-8a24-c21d74229762&xptdk=3b74b057-8cc8-43a6-8a24-c21d74229762,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529
Cabe Rawit 100-500gram | Cabai Segar | naga_exspress,25.900,"9,3RB Terjual",KOTA BEKASI,https://shopee.co.id/Cabe-Rawit-100-500gram-Cabai-Segar-naga_exspress-i.520583447.13875395416?sp_atk=b46ffc73-7846-40e6-bdd7-e1007195987c&xptdk=b46ffc73-7846-40e6-bdd7-e1007195987c,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529
Buah Naga Merah Manis 500 gram-1 kg,15.200,"8,2RB Terjual",KOTA TANGERANG,https://shopee.co.id/Buah-Naga-Merah-Manis-500-gram-1-kg-i.486422903.11937264896?sp_atk=ba22a208-2a8d-41fe-ac0d-8e576e878a81&xptdk=ba22a208-2a8d-41fe-ac0d-8e576e878a81,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529
Kulit Pangsit Siomay Dimsum Bulat Mee Macau | 150 Gram | Diameter 9cm | 30 lembar lebih | Kemasan Bagus Standar Supermarket | Halal MUI Bisa Kirim Luar Kota | Cocok Digoreng Direbus Dikukus | Terhemat Kualitas No 1,6.400,10RB+ Terjual,KOTA SURABAYA,https://shopee.co.id/Kulit-Pangsit-Siomay-Dimsum-Bulat-Mee-Macau-150-Gram-Diameter-9cm-30-lembar-lebih-Kemasan-Bagus-Standar-Supermarket-Halal-MUI-Bisa-Kirim-Luar-Kota-Cocok-Digoreng-Direbus-Dikukus-Terhemat-Kualitas-No-1-i.83470325.3048834675?sp_atk=1acc587a-901a-4b24-9336-1307099795a5&xptdk=1acc587a-901a-4b24-9336-1307099795a5,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529
PANGSIT TULANG RANGU NYAI MERCON VIRAL,21.000,10RB+ Terjual,KAB. GARUT,https://shopee.co.id/PANGSIT-TULANG-RANGU-NYAI-MERCON-VIRAL-i.135488866.7939269535?sp_atk=0f7f5392-2cad-4196-a871-b5191f2322d2&xptdk=0f7f5392-2cad-4196-a871-b5191f2322d2,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529
BUAH JERUK SANTANG DAUN MANIS FRESH,22.500,"3,6RB Terjual",KOTA JAKARTA BARAT,https://shopee.co.id/BUAH-JERUK-SANTANG-DAUN-MANIS-FRESH-i.60568849.18065128871?sp_atk=79a6042f-e0cd-46f4-9227-721e20fc2a46&xptdk=79a6042f-e0cd-46f4-9227-721e20fc2a46,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529
Alpukat Mentega 1 kg,18.850,6RB Terjual,KOTA TANGERANG,https://shopee.co.id/Alpukat-Mentega-1-kg-i.486422903.9183083075?sp_atk=79d7b352-56ed-40f7-b559-471767863583&xptdk=79d7b352-56ed-40f7-b559-471767863583,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529
"Dori Fillet Premium 1kg, Frozen,  Halal",32.500,10RB+ Terjual,KOTA DEPOK,https://shopee.co.id/Dori-Fillet-Premium-1kg-Frozen-Halal-i.460486783.10978306426?sp_atk=29eb7b49-ca5f-4e23-ae72-7a23632bada9&xptdk=29eb7b49-ca5f-4e23-ae72-7a23632bada9,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529
Buah pisang Sunpride fresh 1kg,22.500,10RB+ Terjual,KOTA JAKARTA BARAT,https://shopee.co.id/Buah-pisang-Sunpride-fresh-1kg-i.60568849.3117582929?sp_atk=7d4dc717-a352-453a-b870-8b1927dfe46f&xptdk=7d4dc717-a352-453a-b870-8b1927dfe46f,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529
( GROSIRAN ) KURMA SUKARI AL QASSIM 1kg KURMA SUKKARI EMBER GRADE A 850 gram,14.940,10RB+ Terjual,KAB. PROBOLINGGO,https://shopee.co.id/(-GROSIRAN-)-KURMA-SUKARI-AL-QASSIM-1kg-KURMA-SUKKARI-EMBER-GRADE-A-850-gram-i.285836848.14664291694?sp_atk=43d75d7b-5cdd-4d1f-8f0d-1808523624f2&xptdk=43d75d7b-5cdd-4d1f-8f0d-1808523624f2,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529
"Daging Rawon Sop 250gr, Halal",24.225,"6,8RB Terjual",KOTA DEPOK,https://shopee.co.id/Daging-Rawon-Sop-250gr-Halal-i.460486783.15049308729?sp_atk=d9f8e493-98e2-4d2c-bac7-c4a9e1c4ca2f&xptdk=d9f8e493-98e2-4d2c-bac7-c4a9e1c4ca2f,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529
Paket Sayur Sop / Sayur Asem / Sayur Lodeh / Capcay,5.000,10RB+ Terjual,KOTA DEPOK,https://shopee.co.id/Paket-Sayur-Sop-Sayur-Asem-Sayur-Lodeh-Capcay-i.54395976.3527067343?sp_atk=8b4a878f-4c74-4a0d-81dd-c5eaa262689c&xptdk=8b4a878f-4c74-4a0d-81dd-c5eaa262689c,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529
1 BOX KANZLER SINGLES SOSIS BAKSO ISI 12 PCS 1 DUS 1 LUSIN,86.200,10RB+ Terjual,KOTA TANGERANG,https://shopee.co.id/1-BOX-KANZLER-SINGLES-SOSIS-BAKSO-ISI-12-PCS-1-DUS-1-LUSIN-i.12969156.10515978264?sp_atk=95426c40-2f4f-4711-86e6-64297899a3a2&xptdk=95426c40-2f4f-4711-86e6-64297899a3a2,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529
CRISPY CHICKEN NUGGET KANZLER 450GR NAGET AYAM KRISPI HALAL,38.500,"6,4RB Terjual",KOTA JAKARTA SELATAN,https://shopee.co.id/CRISPY-CHICKEN-NUGGET-KANZLER-450GR-NAGET-AYAM-KRISPI-HALAL-i.172151449.11562394105?sp_atk=9cd7be6f-53fa-44d9-b77e-e2074d95c619&xptdk=9cd7be6f-53fa-44d9-b77e-e2074d95c619,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529
BUAH NAGA MERAH MANIS 1KG,21.000,10RB+ Terjual,KOTA JAKARTA BARAT,https://shopee.co.id/BUAH-NAGA-MERAH-MANIS-1KG-i.60568849.7431637878?sp_atk=725ec3ff-723b-4b58-8771-e3e54aa8654e&xptdk=725ec3ff-723b-4b58-8771-e3e54aa8654e,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529
BASO ACI TULANG RANGU Paket Hemat BUMBU KHAS  ISI 1 PCS,4.500,10RB+ Terjual,KAB. BANDUNG BARAT,https://shopee.co.id/BASO-ACI-TULANG-RANGU-Paket-Hemat-BUMBU-KHAS-ISI-1-PCS-i.10283391.20079254450?sp_atk=8c9ae184-2864-4afe-b7c1-1731e8fdd22c&xptdk=8c9ae184-2864-4afe-b7c1-1731e8fdd22c,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529
SINGLES KANZLER SINGLES SOSIS ORIGINAL KEJU HOT MINI BAKSO ORI KEJU,7.350,10RB+ Terjual,KOTA JAKARTA TIMUR,https://shopee.co.id/SINGLES-KANZLER-SINGLES-SOSIS-ORIGINAL-KEJU-HOT-MINI-BAKSO-ORI-KEJU-i.499048511.10021842473?sp_atk=5e1041cb-061e-4ee9-9206-2a1f95d9be1b&xptdk=5e1041cb-061e-4ee9-9206-2a1f95d9be1b,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529
[ HALAL ] WULAMA Snack Latiao Mini Vegetarian,5.900,"1,6RB Terjual",KOTA JAKARTA BARAT,https://shopee.co.id/-HALAL-WULAMA-Snack-Latiao-Mini-Vegetarian-i.1086465789.24057167858?sp_atk=ebb4c4a6-6339-433c-97cc-180c9b40d7b3&xptdk=ebb4c4a6-6339-433c-97cc-180c9b40d7b3,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529
"Beef Saikoro Marinasi 500gr, Saikoro Meltique dengan Saus Marinasi Halal",65.000,"5,1RB Terjual",KOTA DEPOK,https://shopee.co.id/Beef-Saikoro-Marinasi-500gr-Saikoro-Meltique-dengan-Saus-Marinasi-Halal-i.460486783.23768199292?sp_atk=ee732d85-5fbe-49e3-8237-b884f1c49d1f&xptdk=ee732d85-5fbe-49e3-8237-b884f1c49d1f,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529
WORTEL BERASTAGI 500 Gram,7.500,9RB Terjual,KOTA JAKARTA BARAT,https://shopee.co.id/WORTEL-BERASTAGI-500-Gram-i.454193335.22923758583?sp_atk=c94f5873-6756-4421-916b-c1c10d0ebf4a&xptdk=c94f5873-6756-4421-916b-c1c10d0ebf4a,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529
Cabe / Cabai Merah Keriting 500 gr,36.000,10RB+ Terjual,KOTA JAKARTA SELATAN,https://shopee.co.id/Cabe-Cabai-Merah-Keriting-500-gr-i.184756621.4310541330?sp_atk=f3bc51e9-fbad-46af-a23d-99776800bfd9&xptdk=f3bc51e9-fbad-46af-a23d-99776800bfd9,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529
Cabe / Cabai KRITING MERAH Segar / KG,70.000,10RB+ Terjual,KOTA JAKARTA BARAT,https://shopee.co.id/Cabe-Cabai-KRITING-MERAH-Segar-KG-i.454193335.8464204930?sp_atk=d770218d-99f0-4776-a627-0833a3f0f9ec&xptdk=d770218d-99f0-4776-a627-0833a3f0f9ec,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529
"Beef Slice Marinasi 250gr, Irisan Daging Sapi dengan Saus Marinasi Halal",31.500,"4,2RB Terjual",KOTA DEPOK,https://shopee.co.id/Beef-Slice-Marinasi-250gr-Irisan-Daging-Sapi-dengan-Saus-Marinasi-Halal-i.460486783.18085057981?sp_atk=5779cc48-98f7-421e-af68-bec034955b28&xptdk=5779cc48-98f7-421e-af68-bec034955b28,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529
BISA COD | BASO ACI AYAM SUWIR | BASO ACI | BASO ACI AYAM MERCON | BASO ACI TERMURAH | BASO ACI ISI AYAM SUWIR | BASO ACI TERLARIS | BASO ACI TERKINI | BASO ACI VIRAL | PAKET USAHA BASO ACI | BASO ACI SEMARANG | BASO ACI TERENAK,5.799,10RB+ Terjual,KOTA SEMARANG,https://shopee.co.id/BISA-COD-BASO-ACI-AYAM-SUWIR-BASO-ACI-BASO-ACI-AYAM-MERCON-BASO-ACI-TERMURAH-BASO-ACI-ISI-AYAM-SUWIR-BASO-ACI-TERLARIS-BASO-ACI-TERKINI-BASO-ACI-VIRAL-PAKET-USAHA-BASO-ACI-BASO-ACI-SEMARANG-BASO-ACI-TERENAK-i.259891795.18981362469?sp_atk=28346a06-1ce9-45d7-86a7-2a9cec1f78b1&xptdk=28346a06-1ce9-45d7-86a7-2a9cec1f78b1,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529
READY//BASO ACI MINI ISI 10//murah,3.250,10RB+ Terjual,KAB. SIDOARJO,https://shopee.co.id/READY-BASO-ACI-MINI-ISI-10-murah-i.278285029.13923844230?sp_atk=6aa704f8-0bc6-4c22-839c-66c07e498c0c&xptdk=6aa704f8-0bc6-4c22-839c-66c07e498c0c,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529
"Udang Kupas Bersih 500gr, Segar Beku",45.900,"9,8RB Terjual",KOTA DEPOK,https://shopee.co.id/Udang-Kupas-Bersih-500gr-Segar-Beku-i.460486783.16989623631?sp_atk=dba343f3-7780-410e-8d1b-d8124f18d79a&xptdk=dba343f3-7780-410e-8d1b-d8124f18d79a,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529
Jagung / Brokoli / Kembang Kol / Labu Siam,13.000,10RB+ Terjual,KOTA DEPOK,https://shopee.co.id/Jagung-Brokoli-Kembang-Kol-Labu-Siam-i.54395976.3726899063?sp_atk=ddc648b3-598d-45a5-bcc4-8247df503632&xptdk=ddc648b3-598d-45a5-bcc4-8247df503632,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529
KANZLER Crispy Chicken Nugget Ayam 450gr,39.500,10RB+ Terjual,KOTA TANGERANG SELATAN,https://shopee.co.id/KANZLER-Crispy-Chicken-Nugget-Ayam-450gr-i.236469666.16638478416?sp_atk=b0f3a34b-ccca-4116-9572-b037fdcf702b&xptdk=b0f3a34b-ccca-4116-9572-b037fdcf702b,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529
Kulit Pangsit/dimsum Kotak 7-10 cm 50 lembar,7.000,10RB+ Terjual,KAB. TANGERANG,https://shopee.co.id/Kulit-Pangsit-dimsum-Kotak-7-10-cm-50-lembar-i.47555989.16097531239?sp_atk=70d7ec21-d076-4ade-a7fb-40b3aed854aa&xptdk=70d7ec21-d076-4ade-a7fb-40b3aed854aa,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529
BASO ACI JUMBO ISI AYAM / BOCI JUMBO AYAM / BOCI INSTAN / BOCI TETELAN / BOCI KEJU / BOCI MOZARELLA / BOCI DAGING KEBAB / BASO ACI DAGING TETELAN,9.500,10RB+ Terjual,KOTA BANJARMASIN,https://shopee.co.id/BASO-ACI-JUMBO-ISI-AYAM-BOCI-JUMBO-AYAM-BOCI-INSTAN-BOCI-TETELAN-BOCI-KEJU-BOCI-MOZARELLA-BOCI-DAGING-KEBAB-BASO-ACI-DAGING-TETELAN-i.123392685.17091639624?sp_atk=405c2b23-cd40-4cc7-a489-37e84929b43b&xptdk=405c2b23-cd40-4cc7-a489-37e84929b43b,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529
Nugget Naget Ayam So Eco 1 kg,30.500,10RB+ Terjual,KOTA BEKASI,https://shopee.co.id/Nugget-Naget-Ayam-So-Eco-1-kg-i.359996816.15604678609?sp_atk=8ab51ff5-3d7c-421c-83f7-afcda3ceb0c3&xptdk=8ab51ff5-3d7c-421c-83f7-afcda3ceb0c3,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529
KANZLER Crispy Nugget TERMURAH,37.999,10RB+ Terjual,KOTA DEPOK,https://shopee.co.id/KANZLER-Crispy-Nugget-TERMURAH-i.19030019.12617495368?sp_atk=6d735eed-e852-4b76-9087-ac001fcf3428&xptdk=6d735eed-e852-4b76-9087-ac001fcf3428,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529
Pakcoy 500 gr,7.000,10RB+ Terjual,KOTA JAKARTA SELATAN,https://shopee.co.id/Pakcoy-500-gr-i.184756621.4938834486?sp_atk=615bfb7f-9f5a-472d-b098-9ed48728a3cf&xptdk=615bfb7f-9f5a-472d-b098-9ed48728a3cf,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529
Dada Ayam Tanpa Tulang / Boneless Chicken Breast @2kg,84.000,10RB+ Terjual,KOTA TANGERANG,https://shopee.co.id/Dada-Ayam-Tanpa-Tulang-Boneless-Chicken-Breast-2kg-i.133732580.5232322966?sp_atk=dd8a4a98-3caa-48e8-ae17-3778498e910c&xptdk=dd8a4a98-3caa-48e8-ae17-3778498e910c,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529
BAWANG MERAH SUPER / PILIHAN PER KG,34.000,10RB+ Terjual,KOTA JAKARTA BARAT,https://shopee.co.id/BAWANG-MERAH-SUPER-PILIHAN-PER-KG-i.454193335.4990986884?sp_atk=b183eb99-86f7-4618-8c6f-1d20c1c488ee&xptdk=b183eb99-86f7-4618-8c6f-1d20c1c488ee,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529
